record_id,time_slot,house,date,day,month,time,subject_id,age,response,dynamic_house_size,static_house_size,wealth,rain
1414,13,12,3/18/05,Friday,3,11:52,29,13,z,4,4,5550,63
1415,14,21,3/18/05,Friday,3,12:22,25,50,agriculture,12,11,7600,63
1416,14,21,3/18/05,Friday,3,12:22,8,45,wage,12,11,7600,63
1417,16,25,3/18/05,Friday,3,13:22,5,40,finca,9,9,5925,63
1418,17,29,3/18/05,Friday,3,13:52,22,14,finca,3,3,56200,63
1419,18,17,3/18/05,Friday,3,14:22,13,31,finca,9,9,8600,63
1420,19,16,3/18/05,Friday,3,14:52,11,29,finca,7,7,2100,63
1421,21,19,3/18/05,Friday,3,15:52,33,67,z,5,5,6300,63
1422,23,11,3/18/05,Friday,3,16:52,28,44,z,9,9,7350,63
1423,23,11,3/18/05,Friday,3,16:52,43,17,z,9,9,7350,63
1424,24,4,3/18/05,Friday,3,17:22,6,30,agriculture,10,11,7275,63
1425,24,4,3/18/05,Friday,3,17:22,40,18,z,10,11,7275,63
1426,25,24,3/18/05,Friday,3,17:52,18,35,z,12,10,2975,63
1427,25,24,3/18/05,Friday,3,17:52,30,16,z,12,10,2975,63
1428,25,24,3/18/05,Friday,3,17:52,36,18,z,12,10,2975,63
1429,1,9,3/19/05,Saturday,3,5:56,14,16,z,10,10,4975,63
1430,2,7,3/19/05,Saturday,3,6:25,31,62,firewood,3,3,7175,63
1431,2,7,3/19/05,Saturday,3,6:25,37,28,z,3,3,7175,63
1432,3,19,3/19/05,Saturday,3,6:56,33,67,z,5,5,6300,63
1433,4,6,3/19/05,Saturday,3,7:26,45,27,z,7,7,800,63
1434,7,18,3/19/05,Saturday,3,8:56,32,40,z,13,9,1300,63
1435,7,18,3/19/05,Saturday,3,8:56,21,17,z,13,9,1300,63
1436,7,18,3/19/05,Saturday,3,8:56,44,16,z,13,9,1300,63
1437,8,11,3/19/05,Saturday,3,9:26,43,17,firewood,9,9,7350,63
1438,8,11,3/19/05,Saturday,3,9:26,28,44,gold,9,9,7350,63
1439,9,21,3/19/05,Saturday,3,9:56,8,45,hunting,12,11,7600,63
1440,10,24,3/19/05,Saturday,3,10:26,30,16,fishing,9,10,2975,63
1441,10,24,3/19/05,Saturday,3,10:26,36,18,fishing,9,10,2975,63
1442,10,24,3/19/05,Saturday,3,10:26,18,35,gold,9,10,2975,63
1443,11,26,3/19/05,Saturday,3,10:56,42,24,hunting,4,4,14650,63
1444,12,22,3/19/05,Saturday,3,11:26,39,57,agriculture,8,8,12475,63
1445,12,22,3/19/05,Saturday,3,11:26,34,26,finca,8,8,12475,63
1446,13,12,3/19/05,Saturday,3,11:56,29,13,z,4,4,5550,63
1447,14,23,3/19/05,Saturday,3,12:26,17,40,agriculture,7,6,4050,63
1448,15,29,3/19/05,Saturday,3,12:56,22,14,finca,3,3,56200,63
1449,16,31,3/19/05,Saturday,3,13:26,24,50,agriculture,6,7,600,63
1450,17,5,3/19/05,Saturday,3,13:56,1,27,agriculture,9,8,3175,63
1451,17,5,3/19/05,Saturday,3,13:56,4,15,fishing,9,8,3175,63
1452,17,5,3/19/05,Saturday,3,13:56,2,19,z,9,8,3175,63
1453,18,17,3/19/05,Saturday,3,14:26,13,31,finca,9,9,8600,63
1454,20,13,3/19/05,Saturday,3,15:26,41,60,agriculture,6,6,3300,63
1455,20,13,3/19/05,Saturday,3,15:26,10,14,agriculture,6,6,3300,63
1456,20,15,3/19/05,Saturday,3,15:26,27,18,finca,7,6,745,63
1457,21,4,3/19/05,Saturday,3,15:56,6,30,finca,10,11,7275,63
1458,21,4,3/19/05,Saturday,3,15:56,12,17,firewood,10,11,7275,63
1459,21,4,3/19/05,Saturday,3,15:56,40,18,steady_job,10,11,7275,63
1460,22,1,3/19/05,Saturday,3,16:26,19,13,agriculture,12,13,6050,63
1461,22,1,3/19/05,Saturday,3,16:26,3,17,z,12,13,6050,63
1462,24,25,3/19/05,Saturday,3,17:26,5,40,finca,9,9,5925,63
1463,25,16,3/19/05,Saturday,3,17:56,11,29,finca,7,7,2100,63
1464,1,23,3/20/05,Sunday,3,5:40,17,40,z,7,6,4050,63
1465,2,15,3/20/05,Sunday,3,6:10,27,18,finca,7,6,745,63
1466,2,13,3/20/05,Sunday,3,6:10,10,14,z,6,6,3300,63
1467,2,13,3/20/05,Sunday,3,6:10,41,60,z,6,6,3300,63
1468,3,6,3/20/05,Sunday,3,6:40,45,27,z,7,7,800,63
1469,5,18,3/20/05,Sunday,3,7:40,44,16,z,13,9,1300,63
1470,5,18,3/20/05,Sunday,3,7:40,21,17,z,13,9,1300,63
1471,6,24,3/20/05,Sunday,3,8:10,30,16,z,9,10,2975,63
1472,7,31,3/20/05,Sunday,3,8:40,24,50,z,6,7,600,63
1473,8,29,3/20/05,Sunday,3,9:10,22,14,finca,3,3,56200,63
1474,9,22,3/20/05,Sunday,3,9:40,34,26,finca,8,8,12475,63
1475,9,22,3/20/05,Sunday,3,9:40,39,57,z,8,8,12475,63
1476,11,1,3/20/05,Sunday,3,10:40,3,17,z,12,13,6050,63
1477,11,1,3/20/05,Sunday,3,10:40,19,13,z,12,13,6050,63
1478,13,9,3/20/05,Sunday,3,11:40,23,43,z,10,10,4975,63
1479,13,9,3/20/05,Sunday,3,11:40,14,16,z,10,10,4975,63
1480,13,9,3/20/05,Sunday,3,11:40,9,14,z,10,10,4975,63
1481,15,19,3/20/05,Sunday,3,12:40,33,67,z,5,5,6300,63
1482,16,25,3/20/05,Sunday,3,13:10,5,40,finca,9,9,5925,63
1483,19,5,3/20/05,Sunday,3,14:40,1,27,z,9,8,3175,63
1484,19,5,3/20/05,Sunday,3,14:40,4,15,z,9,8,3175,63
1485,19,5,3/20/05,Sunday,3,14:40,2,19,z,9,8,3175,63
1486,20,4,3/20/05,Sunday,3,15:10,6,30,finca,10,11,7275,63
1487,21,11,3/20/05,Sunday,3,15:40,28,44,z,9,9,7350,63
1488,21,11,3/20/05,Sunday,3,15:40,43,17,z,9,9,7350,63
1489,22,16,3/20/05,Sunday,3,16:10,11,29,finca,7,7,2100,63
1490,23,17,3/20/05,Sunday,3,16:40,13,31,finca,9,9,8600,63
1491,24,12,3/20/05,Sunday,3,17:10,29,13,z,4,4,5550,63
1492,25,7,3/20/05,Sunday,3,17:41,31,62,z,3,3,7175,63
1493,25,7,3/20/05,Sunday,3,17:41,37,28,z,3,3,7175,63
1494,1,11,3/21/05,Monday,3,5:50,28,44,z,9,9,7350,63
1495,1,11,3/21/05,Monday,3,5:50,43,17,z,9,9,7350,63
1496,2,17,3/21/05,Monday,3,6:21,13,31,finca,9,9,8600,63
1497,3,25,3/21/05,Monday,3,6:50,5,40,z,9,9,5925,63
1498,4,29,3/21/05,Monday,3,7:20,22,14,finca,3,3,56200,63
1499,6,19,3/21/05,Monday,3,8:20,33,67,agriculture,5,5,6300,63
1500,8,18,3/21/05,Monday,3,9:20,21,17,z,13,9,1300,63
1501,8,18,3/21/05,Monday,3,9:20,44,16,z,13,9,1300,63
1502,9,5,3/21/05,Monday,3,9:50,4,15,fishing,9,8,3175,63
1503,9,5,3/21/05,Monday,3,9:50,2,19,fishing,9,8,3175,63
1504,9,5,3/21/05,Monday,3,9:50,1,27,wage,9,8,3175,63
1505,10,22,3/21/05,Monday,3,10:20,39,57,gold,8,8,12475,63
1506,10,22,3/21/05,Monday,3,10:20,34,26,z,8,8,12475,63
1507,11,1,3/21/05,Monday,3,10:50,19,13,agriculture,12,13,6050,63
1508,14,13,3/21/05,Monday,3,12:20,41,60,agriculture,6,6,3300,63
1509,14,13,3/21/05,Monday,3,12:20,10,14,agriculture,6,6,3300,63
1510,14,15,3/21/05,Monday,3,12:20,27,18,firewood,7,6,745,63
1511,15,24,3/21/05,Monday,3,12:50,30,16,fishing,9,10,2975,63
1512,17,7,3/21/05,Monday,3,13:50,31,62,agriculture,3,3,7175,63
1513,17,7,3/21/05,Monday,3,13:50,37,28,firewood,3,3,7175,63
1514,19,9,3/21/05,Monday,3,14:50,14,16,agriculture,10,10,4975,63
1515,19,9,3/21/05,Monday,3,14:50,9,14,agriculture,10,10,4975,63
1516,19,9,3/21/05,Monday,3,14:50,23,43,steady_job,10,10,4975,63
1517,20,6,3/21/05,Monday,3,15:20,45,27,manufacture,7,7,800,63
1518,21,12,3/21/05,Monday,3,15:50,29,13,z,4,4,5550,63
1519,22,4,3/21/05,Monday,3,16:20,40,18,z,10,11,7275,63
1520,22,4,3/21/05,Monday,3,16:20,12,17,z,10,11,7275,63
1521,22,4,3/21/05,Monday,3,16:20,6,30,wage,10,11,7275,63
1522,23,31,3/21/05,Monday,3,16:50,24,50,fishing,6,7,600,63
1523,24,23,3/21/05,Monday,3,17:20,17,40,z,7,6,4050,63
1524,25,16,3/21/05,Monday,3,17:50,11,29,z,7,7,2100,63
1525,1,6,4/15/05,Friday,4,5:53,45,27,wage,7,7,800,71
1526,2,1,4/15/05,Friday,4,6:23,19,13,firewood,11,13,6050,71
1527,2,1,4/15/05,Friday,4,6:23,7,15,z,11,13,6050,71
1528,2,1,4/15/05,Friday,4,6:23,16,29,z,11,13,6050,71
1529,3,12,4/15/05,Friday,4,6:53,29,13,z,4,4,5550,71
1530,4,11,4/15/05,Friday,4,7:23,28,44,z,9,9,7350,71
1531,4,11,4/15/05,Friday,4,7:23,43,17,wage,9,9,7350,71
1532,6,18,4/15/05,Friday,4,8:23,44,16,school,12,9,1300,71
1533,6,18,4/15/05,Friday,4,8:23,21,17,wage,12,9,1300,71
1534,7,4,4/15/05,Friday,4,8:53,6,30,gold,11,11,7275,71
1535,7,4,4/15/05,Friday,4,8:53,40,18,steady_job,11,11,7275,71
1536,8,25,4/15/05,Friday,4,9:23,5,40,agriculture,9,9,5925,71
1537,9,7,4/15/05,Friday,4,9:53,31,62,agriculture,3,3,7175,71
1538,9,7,4/15/05,Friday,4,9:53,37,28,gold,3,3,7175,71
1539,10,9,4/15/05,Friday,4,10:23,23,43,z,10,10,4975,71
1540,10,9,4/15/05,Friday,4,10:23,14,16,z,10,10,4975,71
1541,10,9,4/15/05,Friday,4,10:23,9,14,z,10,10,4975,71
1542,12,29,4/15/05,Friday,4,11:23,22,14,school,3,3,56200,71
1543,13,17,4/15/05,Friday,4,11:53,13,31,agriculture,9,9,8600,71
1544,14,13,4/15/05,Friday,4,12:23,10,14,z,6,6,3300,71
1545,14,15,4/15/05,Friday,4,12:23,27,18,wage,7,6,745,71
1546,14,13,4/15/05,Friday,4,12:23,41,60,wage,6,6,3300,71
1547,15,5,4/15/05,Friday,4,12:53,1,27,agriculture,9,8,3175,71
1548,15,5,4/15/05,Friday,4,12:53,2,19,z,9,8,3175,71
1549,17,21,4/15/05,Friday,4,13:54,25,50,agriculture,13,11,7600,71
1550,17,21,4/15/05,Friday,4,13:54,8,45,wage,13,11,7600,71
1551,19,16,4/15/05,Friday,4,14:53,11,29,wage,9,7,2100,71
1552,20,24,4/15/05,Friday,4,15:23,18,35,agriculture,10,10,2975,71
1553,20,24,4/15/05,Friday,4,15:23,30,16,z,10,10,2975,71
1554,20,24,4/15/05,Friday,4,15:23,36,18,steady_job,10,10,2975,71
1555,21,23,4/15/05,Friday,4,15:53,17,40,z,7,6,4050,71
1556,22,19,4/15/05,Friday,4,16:23,33,67,firewood,5,5,6300,71
1557,23,26,4/15/05,Friday,4,16:54,42,24,steady_job,4,4,14650,71
1558,24,22,4/15/05,Friday,4,17:23,39,57,finca,8,8,12475,71
1559,24,22,4/15/05,Friday,4,17:23,34,26,finca,8,8,12475,71
1560,1,30,4/16/05,Saturday,4,5:46,38,28,z,5,5,4800,71
1561,2,10,4/16/05,Saturday,4,6:15,26,46,z,8,9,7975,71
1562,3,26,4/16/05,Saturday,4,6:45,42,24,z,4,4,14650,71
1563,4,23,4/16/05,Saturday,4,7:15,17,40,z,7,6,4050,71
1564,6,19,4/16/05,Saturday,4,8:15,33,67,firewood,5,5,6300,71
1565,7,31,4/16/05,Saturday,4,8:45,24,50,manufacture,7,7,600,71
1566,8,16,4/16/05,Saturday,4,9:15,11,29,agriculture,9,7,2100,71
1567,9,9,4/16/05,Saturday,4,9:45,14,16,agriculture,10,10,4975,71
1568,9,9,4/16/05,Saturday,4,9:45,9,14,agriculture,10,10,4975,71
1569,9,9,4/16/05,Saturday,4,9:45,23,43,steady_job,10,10,4975,71
1570,10,6,4/16/05,Saturday,4,10:15,45,27,agriculture,7,7,800,71
1571,11,21,4/16/05,Saturday,4,10:45,25,50,agriculture,13,11,7600,71
1572,11,21,4/16/05,Saturday,4,10:45,8,45,hunting,13,11,7600,71
1573,12,5,4/16/05,Saturday,4,11:15,1,27,agriculture,9,8,3175,71
1574,12,5,4/16/05,Saturday,4,11:15,2,19,manufacture,9,8,3175,71
1575,13,15,4/16/05,Saturday,4,11:45,27,18,agriculture,7,6,745,71
1576,13,13,4/16/05,Saturday,4,11:45,41,60,agriculture,6,6,3300,71
1577,13,13,4/16/05,Saturday,4,11:45,10,14,firewood,6,6,3300,71
1578,14,18,4/16/05,Saturday,4,12:15,32,40,z,12,9,1300,71
1579,14,18,4/16/05,Saturday,4,12:15,21,17,z,12,9,1300,71
1580,14,18,4/16/05,Saturday,4,12:15,44,16,z,12,9,1300,71
1581,15,17,4/16/05,Saturday,4,12:45,13,31,gold,9,9,8600,71
1582,16,4,4/16/05,Saturday,4,13:15,6,30,hunting,10,11,7275,71
1583,16,4,4/16/05,Saturday,4,13:15,40,18,z,10,11,7275,71
1584,17,3,4/16/05,Saturday,4,13:45,35,44,z,10,10,40850,71
1585,18,24,4/16/05,Saturday,4,14:15,36,18,agriculture,10,10,2975,71
1586,18,24,4/16/05,Saturday,4,14:15,18,35,wage,10,10,2975,71
1587,18,24,4/16/05,Saturday,4,14:15,30,16,wage,10,10,2975,71
1588,19,25,4/16/05,Saturday,4,14:45,5,40,z,9,9,5925,71
1589,20,12,4/16/05,Saturday,4,15:15,29,13,domestic,4,4,5550,71
1590,20,12,4/16/05,Saturday,4,15:15,15,32,hunting,4,4,5550,71
1591,21,29,4/16/05,Saturday,4,15:45,20,43,hunting,3,3,56200,71
1592,21,29,4/16/05,Saturday,4,15:45,22,14,hunting,3,3,56200,71
1593,22,22,4/16/05,Saturday,4,16:15,39,57,finca,8,8,12475,71
1594,22,22,4/16/05,Saturday,4,16:15,34,26,finca,8,8,12475,71
1595,23,1,4/16/05,Saturday,4,16:45,7,15,agriculture,11,13,6050,71
1596,23,1,4/16/05,Saturday,4,16:45,16,29,manufacture,11,13,6050,71
1597,23,1,4/16/05,Saturday,4,16:45,19,13,z,11,13,6050,71
1598,24,11,4/16/05,Saturday,4,17:15,28,44,finca,9,9,7350,71
1599,24,11,4/16/05,Saturday,4,17:15,43,17,z,9,9,7350,71
1600,25,7,4/16/05,Saturday,4,17:45,31,62,z,3,3,7175,71
1601,25,7,4/16/05,Saturday,4,17:45,37,28,z,3,3,7175,71
1602,1,11,4/17/05,Sunday,4,5:49,28,44,fishing,9,9,7350,71
1603,1,11,4/17/05,Sunday,4,5:49,43,17,z,9,9,7350,71
1604,2,29,4/17/05,Sunday,4,6:19,20,43,finca,3,3,56200,71
1605,2,29,4/17/05,Sunday,4,6:19,22,14,finca,3,3,56200,71
1606,3,26,4/17/05,Sunday,4,6:49,42,24,z,4,4,14650,71
1607,4,19,4/17/05,Sunday,4,7:19,33,67,z,5,5,6300,71
1608,5,6,4/17/05,Sunday,4,7:49,45,27,z,7,7,800,71
1609,6,22,4/17/05,Sunday,4,8:19,39,57,finca,8,8,12475,71
1610,6,22,4/17/05,Sunday,4,8:19,34,26,finca,8,8,12475,71
1611,7,10,4/17/05,Sunday,4,8:49,26,46,z,8,9,7975,71
1612,8,3,4/17/05,Sunday,4,9:19,35,44,z,10,10,40850,71
1613,9,4,4/17/05,Sunday,4,9:49,40,18,z,10,11,7275,71
1614,10,17,4/17/05,Sunday,4,10:19,13,31,z,9,9,8600,71
1615,11,30,4/17/05,Sunday,4,10:49,38,28,steady_job,5,5,4800,71
1616,12,31,4/17/05,Sunday,4,11:19,24,50,z,7,7,600,71
1617,13,16,4/17/05,Sunday,4,11:49,11,29,other_work,9,7,2100,71
1618,14,18,4/17/05,Sunday,4,12:19,32,40,z,12,9,1300,71
1619,14,18,4/17/05,Sunday,4,12:19,21,17,z,12,9,1300,71
1620,14,18,4/17/05,Sunday,4,12:19,44,16,z,12,9,1300,71
1621,15,15,4/17/05,Sunday,4,12:49,27,18,agriculture,7,6,745,71
1622,15,13,4/17/05,Sunday,4,12:49,41,60,other_work,6,6,3300,71
1623,15,13,4/17/05,Sunday,4,12:49,10,14,z,6,6,3300,71
1624,17,9,4/17/05,Sunday,4,13:49,23,43,z,10,10,4975,71
1625,17,9,4/17/05,Sunday,4,13:49,14,16,z,10,10,4975,71
1626,17,9,4/17/05,Sunday,4,13:49,9,14,z,10,10,4975,71
1627,18,23,4/17/05,Sunday,4,14:19,17,40,z,7,6,4050,71
1628,19,24,4/17/05,Sunday,4,14:49,18,35,z,9,10,2975,71
1629,19,24,4/17/05,Sunday,4,14:49,30,16,z,9,10,2975,71
1630,20,12,4/17/05,Sunday,4,15:19,29,13,z,4,4,5550,71
1631,20,12,4/17/05,Sunday,4,15:19,15,32,z,4,4,5550,71
1632,21,1,4/17/05,Sunday,4,15:49,16,29,z,11,13,6050,71
1633,21,1,4/17/05,Sunday,4,15:49,7,15,z,11,13,6050,71
1634,21,1,4/17/05,Sunday,4,15:49,19,13,z,11,13,6050,71
1635,22,5,4/17/05,Sunday,4,16:19,1,27,z,9,8,3175,71
1636,22,5,4/17/05,Sunday,4,16:19,2,19,z,9,8,3175,71
1637,23,25,4/17/05,Sunday,4,16:49,5,40,z,9,9,5925,71
1638,24,21,4/17/05,Sunday,4,17:20,25,50,z,13,11,7600,71
1639,24,21,4/17/05,Sunday,4,17:20,8,45,z,13,11,7600,71
1640,25,7,4/17/05,Sunday,4,17:49,31,62,z,3,3,7175,71
1641,25,7,4/17/05,Sunday,4,17:49,37,28,z,3,3,7175,71
1642,1,11,4/18/05,Monday,4,5:34,43,17,z,9,9,7350,71
1643,1,11,4/18/05,Monday,4,5:34,28,44,z,9,9,7350,71
1644,2,16,4/18/05,Monday,4,6:04,11,29,z,9,7,2100,71
1645,3,29,4/18/05,Monday,4,6:34,20,43,finca,3,3,56200,71
1646,3,29,4/18/05,Monday,4,6:34,22,14,finca,3,3,56200,71
1647,4,19,4/18/05,Monday,4,7:04,33,67,z,5,5,6300,71
1648,5,4,4/18/05,Monday,4,7:33,40,18,z,10,11,7275,71
1649,5,4,4/18/05,Monday,4,7:33,12,17,z,10,11,7275,71
1650,5,4,4/18/05,Monday,4,7:33,6,30,z,10,11,7275,71
1651,6,3,4/18/05,Monday,4,8:04,35,44,z,10,10,40850,71
1652,7,18,4/18/05,Monday,4,8:34,32,40,agriculture,12,9,1300,71
1653,7,18,4/18/05,Monday,4,8:34,44,16,z,12,9,1300,71
1654,7,18,4/18/05,Monday,4,8:34,21,17,z,12,9,1300,71
1655,8,21,4/18/05,Monday,4,9:04,25,50,other_work,13,11,7600,71
1656,8,21,4/18/05,Monday,4,9:04,8,45,other_work,13,11,7600,71
1657,9,9,4/18/05,Monday,4,9:34,23,43,agriculture,10,10,4975,71
1658,9,9,4/18/05,Monday,4,9:34,14,16,z,10,10,4975,71
1659,9,9,4/18/05,Monday,4,9:34,9,14,z,10,10,4975,71
1660,10,6,4/18/05,Monday,4,10:04,45,27,agriculture,7,7,800,71
1661,11,25,4/18/05,Monday,4,10:34,5,40,agriculture,9,9,5925,71
1662,12,7,4/18/05,Monday,4,11:04,31,62,agriculture,3,3,7175,71
1663,12,7,4/18/05,Monday,4,11:04,37,28,z,3,3,7175,71
1664,13,12,4/18/05,Monday,4,11:34,15,32,finca,4,4,5550,71
1665,13,12,4/18/05,Monday,4,11:34,29,13,finca,4,4,5550,71
1666,14,1,4/18/05,Monday,4,12:04,16,29,manufacture,11,13,6050,71
1667,14,1,4/18/05,Monday,4,12:04,7,15,z,11,13,6050,71
1668,15,5,4/18/05,Monday,4,12:34,1,27,wage,9,8,3175,71
1669,15,5,4/18/05,Monday,4,12:34,2,19,wage,9,8,3175,71
1670,16,13,4/18/05,Monday,4,13:04,41,60,agriculture,6,6,3300,71
1671,16,15,4/18/05,Monday,4,13:04,27,18,z,7,6,745,71
1672,16,13,4/18/05,Monday,4,13:04,10,14,school,6,6,3300,71
1673,17,22,4/18/05,Monday,4,13:34,39,57,finca,8,8,12475,71
1674,17,22,4/18/05,Monday,4,13:34,34,26,finca,8,8,12475,71
1675,18,17,4/18/05,Monday,4,14:04,13,31,gold,9,9,8600,71
1676,19,24,4/18/05,Monday,4,14:34,18,35,other_work,9,10,2975,71
1677,19,24,4/18/05,Monday,4,14:34,30,16,z,9,10,2975,71
1678,20,23,4/18/05,Monday,4,15:04,17,40,z,7,6,4050,71
1679,23,30,4/18/05,Monday,4,16:34,38,28,steady_job,5,5,4800,71
1680,24,31,4/18/05,Monday,4,17:04,24,50,agriculture,7,7,600,71
1681,25,26,4/18/05,Monday,4,17:34,42,24,z,4,4,14650,71
1682,1,23,4/19/05,Tuesday,4,5:50,17,40,wage,7,6,4050,71
1683,2,6,4/19/05,Tuesday,4,6:21,45,27,steady_job,7,7,800,71
1684,3,21,4/19/05,Tuesday,4,6:51,25,50,gold,13,11,7600,71
1685,3,21,4/19/05,Tuesday,4,6:51,8,45,manufacture,13,11,7600,71
1686,4,5,4/19/05,Tuesday,4,7:21,1,27,z,8,8,3175,71
1687,5,26,4/19/05,Tuesday,4,7:51,42,24,z,4,4,14650,71
1688,6,30,4/19/05,Tuesday,4,8:21,38,28,agriculture,5,5,4800,71
1689,7,31,4/19/05,Tuesday,4,8:51,24,50,wage,8,7,600,71
1690,7,31,4/19/05,Tuesday,4,8:51,2,19,wage,8,7,600,71
1691,8,17,4/19/05,Tuesday,4,9:21,13,31,agriculture,9,9,8600,71
1692,9,25,4/19/05,Tuesday,4,9:51,5,40,agriculture,9,9,5925,71
1693,10,13,4/19/05,Tuesday,4,10:21,41,60,agriculture,6,6,3300,71
1694,10,13,4/19/05,Tuesday,4,10:21,10,14,z,6,6,3300,71
1695,10,15,4/19/05,Tuesday,4,10:21,27,18,z,7,6,745,71
1696,11,1,4/19/05,Tuesday,4,10:51,7,15,z,8,13,6050,71
1697,11,1,4/19/05,Tuesday,4,10:51,19,13,z,8,13,6050,71
1698,12,24,4/19/05,Tuesday,4,11:21,18,35,finca,9,10,2975,71
1699,12,24,4/19/05,Tuesday,4,11:21,30,16,finca,9,10,2975,71
1700,13,29,4/19/05,Tuesday,4,11:51,20,43,finca,3,3,56200,71
1701,13,29,4/19/05,Tuesday,4,11:51,22,14,finca,3,3,56200,71
1702,14,22,4/19/05,Tuesday,4,12:21,39,57,agriculture,8,8,12475,71
1703,14,22,4/19/05,Tuesday,4,12:21,34,26,agriculture,8,8,12475,71
1704,15,18,4/19/05,Tuesday,4,12:51,32,40,finca,12,9,1300,71
1705,15,18,4/19/05,Tuesday,4,12:51,44,16,z,12,9,1300,71
1706,15,18,4/19/05,Tuesday,4,12:51,21,17,z,12,9,1300,71
1707,16,7,4/19/05,Tuesday,4,13:21,37,28,gold,3,3,7175,71
1708,16,7,4/19/05,Tuesday,4,13:21,31,62,z,3,3,7175,71
1709,17,10,4/19/05,Tuesday,4,13:51,26,46,manufacture,8,9,7975,71
1710,18,12,4/19/05,Tuesday,4,14:21,15,32,finca,4,4,5550,71
1711,18,12,4/19/05,Tuesday,4,14:21,29,13,z,4,4,5550,71
1712,20,4,4/19/05,Tuesday,4,15:21,12,17,agriculture,10,11,7275,71
1713,20,4,4/19/05,Tuesday,4,15:21,6,30,gold,10,11,7275,71
1714,20,4,4/19/05,Tuesday,4,15:21,40,18,z,10,11,7275,71
1715,21,19,4/19/05,Tuesday,4,15:51,33,67,finca,5,5,6300,71
1716,22,16,4/19/05,Tuesday,4,16:21,11,29,z,9,7,2100,71
1717,23,9,4/19/05,Tuesday,4,16:51,9,14,fishing,10,10,4975,71
1718,23,9,4/19/05,Tuesday,4,16:51,23,43,z,10,10,4975,71
1719,23,9,4/19/05,Tuesday,4,16:51,14,16,z,10,10,4975,71
1720,24,11,4/19/05,Tuesday,4,17:21,28,44,z,9,9,7350,71
1721,24,11,4/19/05,Tuesday,4,17:21,43,17,wage,9,9,7350,71
1722,25,3,4/19/05,Tuesday,4,17:51,35,44,agriculture,10,10,40850,71
1723,1,24,4/20/05,Wednesday,4,5:58,18,35,finca,9,10,2975,71
1724,1,24,4/20/05,Wednesday,4,5:58,30,16,finca,9,10,2975,71
1725,2,4,4/20/05,Wednesday,4,6:28,6,30,z,10,11,7275,71
1726,2,4,4/20/05,Wednesday,4,6:28,12,17,z,10,11,7275,71
1727,2,4,4/20/05,Wednesday,4,6:28,40,18,z,10,11,7275,71
1728,3,17,4/20/05,Wednesday,4,6:58,13,31,z,9,9,8600,71
1729,4,30,4/20/05,Wednesday,4,7:28,38,28,z,5,5,4800,71
1730,5,10,4/20/05,Wednesday,4,7:58,26,46,manufacture,8,9,7975,71
1731,6,19,4/20/05,Wednesday,4,8:28,33,67,finca,5,5,6300,71
1732,7,22,4/20/05,Wednesday,4,8:58,39,57,agriculture,8,8,12475,71
1733,7,22,4/20/05,Wednesday,4,8:58,34,26,agriculture,8,8,12475,71
1734,8,5,4/20/05,Wednesday,4,9:28,1,27,agriculture,8,8,3175,71
1735,9,16,4/20/05,Wednesday,4,9:58,11,29,gold,9,7,2100,71
1736,10,9,4/20/05,Wednesday,4,10:28,14,16,agriculture,10,10,4975,71
1737,10,9,4/20/05,Wednesday,4,10:28,9,14,fishing,10,10,4975,71
1738,10,9,4/20/05,Wednesday,4,10:28,23,43,wage,10,10,4975,71
1739,11,29,4/20/05,Wednesday,4,10:58,20,43,finca,3,3,56200,71
1740,11,29,4/20/05,Wednesday,4,10:58,22,14,finca,3,3,56200,71
1741,12,6,4/20/05,Wednesday,4,11:28,45,27,agriculture,7,7,800,71
1742,13,31,4/20/05,Wednesday,4,11:58,2,19,z,8,7,600,71
1743,13,31,4/20/05,Wednesday,4,11:58,24,50,steady_job,8,7,600,71
1744,14,25,4/20/05,Wednesday,4,12:28,5,40,agriculture,9,9,5925,71
1745,15,7,4/20/05,Wednesday,4,12:58,31,62,agriculture,3,3,7175,71
1746,15,7,4/20/05,Wednesday,4,12:58,37,28,gold,3,3,7175,71
1747,16,3,4/20/05,Wednesday,4,13:28,35,44,z,10,10,40850,71
1748,17,12,4/20/05,Wednesday,4,13:58,15,32,finca,4,4,5550,71
1749,17,12,4/20/05,Wednesday,4,13:58,29,13,z,4,4,5550,71
1750,18,21,4/20/05,Wednesday,4,14:28,25,50,gold,13,11,7600,71
1751,18,21,4/20/05,Wednesday,4,14:28,8,45,gold,13,11,7600,71
1752,20,1,4/20/05,Wednesday,4,15:28,7,15,z,8,13,6050,71
1753,20,1,4/20/05,Wednesday,4,15:28,19,13,z,8,13,6050,71
1754,21,18,4/20/05,Wednesday,4,15:58,32,40,finca,12,9,1300,71
1755,21,18,4/20/05,Wednesday,4,15:58,44,16,z,12,9,1300,71
1756,21,18,4/20/05,Wednesday,4,15:58,21,17,z,12,9,1300,71
1757,22,23,4/20/05,Wednesday,4,16:28,17,40,wage,7,6,4050,71
1758,23,13,4/20/05,Wednesday,4,16:58,41,60,agriculture,6,6,3300,71
1759,23,13,4/20/05,Wednesday,4,16:58,10,14,z,6,6,3300,71
1760,23,15,4/20/05,Wednesday,4,16:58,27,18,wage,7,6,745,71
1761,25,11,4/20/05,Wednesday,4,17:58,28,44,z,9,9,7350,71
1762,25,11,4/20/05,Wednesday,4,17:58,43,17,z,9,9,7350,71
