choice,Tide,Wisk,EraPlus,Surf,Solo,All
Tide,0.051991740,0.0396997900,0.06406250,0.048437500,0.05382750,0.03843750
Tide,0.052812500,0.0438671900,0.06453125,0.048906250,0.05867188,0.03515625
Tide,0.056718750,0.0518750000,0.06453125,0.056718750,0.05867188,0.03515625
Tide,0.051570800,0.0455468800,0.06062500,0.048906250,0.04921875,0.03515625
Tide,0.052187500,0.0396997900,0.06312500,0.063437500,0.03895833,0.04052083
EraPlus,0.056093750,0.0498437500,0.06218750,0.049843750,0.06546875,0.03890625
EraPlus,0.061601560,0.0489062500,0.05687500,0.045546880,0.05867188,0.03937500
EraPlus,0.058671880,0.0489062500,0.04921875,0.045546880,0.05867188,0.03937500
All,0.060625000,0.0467187500,0.06453125,0.052876560,0.05929969,0.02640625
Wisk,0.052812500,0.0300547100,0.06062500,0.064531250,0.06453125,0.03890625
EraPlus,0.058671880,0.0556250000,0.05250000,0.056718750,0.06453125,0.03890625
Wisk,0.058671880,0.0329001500,0.06453125,0.056718750,0.06453125,0.03890625
Tide,0.043437500,0.0653125000,0.05593750,0.057500000,0.06716375,0.04073406
Wisk,0.058671880,0.0264977400,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.067187500,0.0330064700,0.06338542,0.054196430,0.06716375,0.04073406
Surf,0.065468750,0.0452479800,0.06546875,0.033281250,0.04984375,0.03890625
Surf,0.064453130,0.0636718800,0.05859375,0.041908050,0.05820313,0.04054344
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
EraPlus,0.061562500,0.0482812500,0.05140625,0.057656250,0.06000000,0.03890625
Wisk,0.065468750,0.0498437500,0.05718750,0.046718750,0.06546875,0.04359375
EraPlus,0.060625000,0.0489062500,0.03566078,0.038906250,0.05867188,0.03890625
Surf,0.049296880,0.0513671900,0.04434245,0.022500000,0.05839844,0.03812500
Surf,0.065468750,0.0531250000,0.06562500,0.029687500,0.06562500,0.04073406
Surf,0.060986330,0.0677734400,0.06126499,0.064194080,0.06524306,0.03837358
EraPlus,0.052812500,0.0645312500,0.04781250,0.064531250,0.06453125,0.03890625
Surf,0.064062500,0.0430208300,0.04843750,0.056250000,0.04843750,0.03720531
Surf,0.055859380,0.0636718800,0.06367188,0.055234380,0.05523438,0.04054344
Surf,0.058671880,0.0454001500,0.06453125,0.056718750,0.06453125,0.03890625
Surf,0.059375000,0.0500000000,0.06562500,0.018750000,0.06562500,0.04073406
Surf,0.064531250,0.0489062500,0.06453125,0.048906250,0.06453125,0.03890625
EraPlus,0.059375000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Surf,0.048906250,0.0489062500,0.05562500,0.041093750,0.06453125,0.03890625
Surf,0.058206020,0.0396997900,0.05885417,0.040625000,0.04843750,0.03843750
Surf,0.065625000,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Surf,0.064270830,0.0396997900,0.05625000,0.048437500,0.04843750,0.03843750
Surf,0.064062500,0.0396997900,0.04843750,0.040625000,0.06406250,0.03843750
Surf,0.064531250,0.0478125000,0.06453125,0.045000000,0.05541667,0.03890625
Surf,0.064531250,0.0645312500,0.06437500,0.045000000,0.05531250,0.03890625
Surf,0.065312500,0.0500000000,0.06562500,0.026562500,0.06562500,0.04031250
Surf,0.057109380,0.0476562500,0.05901042,0.041406250,0.05687500,0.03515625
Surf,0.064531250,0.0435937500,0.06453125,0.037187500,0.06453125,0.03890625
Surf,0.060625000,0.0435937500,0.06437500,0.058281250,0.06453125,0.03846234
Surf,0.058671880,0.0429282400,0.05851563,0.064531250,0.06453125,0.03890625
Surf,0.065312500,0.0500000000,0.06562500,0.042187500,0.06562500,0.04073406
Surf,0.067187500,0.0515625000,0.06718750,0.067187500,0.06716375,0.04073406
Surf,0.058854170,0.0396997900,0.05885417,0.064062500,0.05885417,0.03843750
Surf,0.065312500,0.0623437500,0.06562500,0.065625000,0.06716375,0.04031250
Surf,0.060590280,0.0396997900,0.06406250,0.056250000,0.04979167,0.04000000
Surf,0.065468750,0.0654687500,0.05609375,0.039218750,0.06546875,0.04359375
Surf,0.065312500,0.0656250000,0.06562500,0.062343750,0.06716375,0.04073406
Surf,0.065468750,0.0467187500,0.06182292,0.049843750,0.05796875,0.04359375
Surf,0.065468750,0.0467187500,0.06182292,0.065468750,0.05625000,0.04359375
EraPlus,0.063671880,0.0502937500,0.05908891,0.053744530,0.05771672,0.04054344
EraPlus,0.058111720,0.0467968800,0.05976563,0.053744530,0.05226563,0.04054344
EraPlus,0.059062500,0.0312507000,0.04843750,0.048437500,0.04843750,0.03843750
EraPlus,0.055234380,0.0480468800,0.05572917,0.047421880,0.05195313,0.04054344
EraPlus,0.056835940,0.0467968800,0.05820313,0.055859380,0.06367188,0.04054344
EraPlus,0.070039060,0.0469097200,0.06364844,0.051223960,0.05771672,0.04054344
EraPlus,0.063515630,0.0480468800,0.05164063,0.063671880,0.06367188,0.04054344
EraPlus,0.055386400,0.0480468800,0.06351563,0.063671880,0.06367188,0.04054344
EraPlus,0.063515630,0.0558593800,0.05190104,0.048046880,0.06367188,0.04054344
EraPlus,0.052942710,0.0480468800,0.04773438,0.048046880,0.06367188,0.04054344
EraPlus,0.055585940,0.0552343800,0.06343750,0.048046880,0.04945313,0.04210938
Surf,0.059375000,0.0500000000,0.06562500,0.026562500,0.06562500,0.04073406
Solo,0.064531250,0.0467187500,0.05453125,0.064531250,0.05234375,0.04359375
Wisk,0.057187500,0.0456583600,0.05878676,0.064375000,0.06453125,0.03890625
Tide,0.053645830,0.0396997900,0.05935198,0.063958330,0.05382750,0.03843750
Tide,0.064780090,0.0425240400,0.04955929,0.047107010,0.05085938,0.03548878
Tide,0.064062500,0.0396997900,0.04843750,0.064062500,0.04843750,0.03468750
Tide,0.064062500,0.0396997900,0.05625000,0.048437500,0.04843750,0.03468750
Tide,0.063671880,0.0451171900,0.06367188,0.054644890,0.06367188,0.04054344
Tide,0.046423610,0.0396997900,0.05625000,0.056250000,0.05382750,0.03468750
Tide,0.055546880,0.0480468800,0.06351563,0.053744530,0.05195313,0.04054344
Tide,0.053502040,0.0489062500,0.05867188,0.048906250,0.05687500,0.03515625
Tide,0.053479170,0.0396997900,0.06406250,0.064062500,0.05885417,0.03468750
Tide,0.047578130,0.0560937500,0.06359375,0.048281250,0.05773438,0.03734375
Tide,0.064062500,0.0396997900,0.06406250,0.056250000,0.06406250,0.03468750
Tide,0.054375000,0.0396997900,0.06343750,0.051979170,0.05382750,0.04156250
Surf,0.059062500,0.0520625000,0.06517383,0.026080730,0.06562500,0.04073406
Tide,0.038828130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
EraPlus,0.067187500,0.0515625000,0.03593750,0.058750000,0.06716375,0.04073406
Solo,0.065312500,0.0578125000,0.06562500,0.065625000,0.04375000,0.04031250
Surf,0.058020830,0.0489062500,0.05281250,0.015685760,0.05468750,0.03890625
EraPlus,0.064531250,0.0567187500,0.05759233,0.038906250,0.05867188,0.03890625
Solo,0.062627600,0.0473307300,0.05649089,0.053744530,0.05403646,0.04054344
Solo,0.066289060,0.0471484400,0.06132813,0.053744530,0.06132813,0.04054344
Solo,0.060625000,0.0489062500,0.05281250,0.064531250,0.04707083,0.03890625
Solo,0.064531250,0.0422121700,0.05867188,0.052876560,0.05739955,0.03890625
Solo,0.065546880,0.0503906300,0.06554688,0.062031250,0.05476563,0.04054344
Surf,0.052812500,0.0521224000,0.06561198,0.023281250,0.05929969,0.03503125
Surf,0.057187500,0.0386458300,0.05935198,0.065520830,0.05382750,0.03218750
Surf,0.053969730,0.0472973600,0.05146267,0.041107950,0.06685547,0.04054344
Solo,0.064062500,0.0415625000,0.04410768,0.048437500,0.04424479,0.03468750
Surf,0.051718750,0.0518750000,0.05937500,0.039843750,0.05273438,0.04054344
Surf,0.059765630,0.0379010400,0.05617188,0.046979170,0.05195313,0.04054344
Surf,0.057805990,0.0396997900,0.06406250,0.043229170,0.04843750,0.03843750
Solo,0.059642860,0.0396997900,0.06406250,0.048437500,0.04843750,0.03843750
Surf,0.064375000,0.0515234400,0.06437500,0.057187500,0.06437500,0.04054344
Surf,0.063671880,0.0467968800,0.06367188,0.042187500,0.06367188,0.04054344
Solo,0.066388890,0.0396997900,0.06697917,0.065520830,0.06625000,0.03202652
Solo,0.064843750,0.0490625000,0.05312500,0.049375000,0.05898438,0.04054344
EraPlus,0.064531250,0.0567187500,0.05906250,0.064531250,0.05851563,0.03890625
Solo,0.059765630,0.0526562500,0.05390625,0.050156250,0.05429688,0.03171875
Surf,0.058984380,0.0490625000,0.05312500,0.066640630,0.05898438,0.04054344
Surf,0.058854170,0.0396997900,0.06406250,0.056250000,0.06406250,0.03843750
Solo,0.060590280,0.0396997900,0.06059028,0.064062500,0.05729167,0.03843750
EraPlus,0.054791670,0.0396997900,0.05600694,0.056226250,0.06572917,0.02458333
Solo,0.057812500,0.0482812500,0.06562500,0.066250000,0.05093750,0.03218750
Surf,0.055546880,0.0460546900,0.04773438,0.042187500,0.06367188,0.04054344
Solo,0.064062500,0.0396997900,0.05885417,0.064062500,0.05364583,0.03843750
EraPlus,0.053645830,0.0396997900,0.05208333,0.064062500,0.06406250,0.03843750
Solo,0.057118060,0.0396997900,0.06059028,0.064062500,0.06406250,0.03843750
Surf,0.058854170,0.0396997900,0.06406250,0.064062500,0.06406250,0.04000000
Surf,0.052708330,0.0396997900,0.06312500,0.055625000,0.04937500,0.03895833
Solo,0.062812500,0.0460156300,0.06281250,0.047578130,0.04921875,0.04054344
Surf,0.055078130,0.0552343800,0.06367188,0.040234380,0.04945313,0.04054344
Solo,0.050338540,0.0467968800,0.06367188,0.048046880,0.04945313,0.04210938
Solo,0.051395830,0.0396997900,0.05364583,0.046875000,0.03947917,0.03750000
Solo,0.063671880,0.0636718800,0.05976563,0.053744530,0.04914063,0.04054344
Tide,0.042031250,0.0482812500,0.05927455,0.048925580,0.06000000,0.03890625
EraPlus,0.064531250,0.0567187500,0.05187500,0.064531250,0.06453125,0.03890625
All,0.064531250,0.0434014400,0.05859375,0.064531250,0.06453125,0.03890625
All,0.058671880,0.0395568200,0.06453125,0.048906250,0.05867188,0.03890625
All,0.046718750,0.0467187500,0.06125000,0.049378690,0.06546875,0.03890625
Wisk,0.061562500,0.0326562500,0.06156250,0.057656250,0.06000000,0.03890625
Wisk,0.053750000,0.0342187500,0.06182292,0.057656250,0.06546875,0.04125000
Solo,0.065468750,0.0467187500,0.06546875,0.054010420,0.04039063,0.04359375
EraPlus,0.064531250,0.0489062500,0.04390625,0.046718750,0.05015625,0.03890625
EraPlus,0.059270830,0.0396997900,0.04588542,0.046770830,0.05927083,0.03720531
Surf,0.064531250,0.0489062500,0.06437500,0.033281250,0.06453125,0.03890625
EraPlus,0.062109380,0.0467551000,0.04711746,0.052876560,0.05736762,0.03830078
Surf,0.063671880,0.0440476200,0.05781250,0.055859380,0.05781250,0.04054344
Wisk,0.063671880,0.0467968800,0.06367188,0.063671880,0.05195313,0.04054344
EraPlus,0.064062500,0.0396997900,0.04843750,0.048437500,0.04843750,0.03720531
Surf,0.062187500,0.0396997900,0.05935198,0.036145830,0.04656250,0.03468750
Surf,0.064531250,0.0496234400,0.06453125,0.035000000,0.06453125,0.03890625
EraPlus,0.060868060,0.0396997900,0.04427083,0.056250000,0.04843750,0.03843750
Surf,0.064531250,0.0496234400,0.06453125,0.055840160,0.06453125,0.03515625
Surf,0.053255210,0.0467968800,0.06367188,0.046015630,0.05523438,0.04054344
Tide,0.052652990,0.0396997900,0.05885417,0.048437500,0.06406250,0.03843750
Tide,0.038828130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.055677080,0.0467187500,0.06125000,0.048906250,0.06546875,0.03890625
Surf,0.051406250,0.0476562500,0.06320313,0.031250000,0.06312500,0.03515625
Surf,0.064531250,0.0489062500,0.06437500,0.035000000,0.06453125,0.03890625
Tide,0.064531250,0.0485450500,0.06453125,0.052876560,0.05929969,0.03890625
Solo,0.063671880,0.0441601600,0.05195313,0.053744530,0.05781250,0.04054344
Solo,0.049921880,0.0460156300,0.05382813,0.046015630,0.06164063,0.04054344
Surf,0.051953130,0.0480468800,0.05585938,0.046796880,0.05195313,0.04054344
Tide,0.038828130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Surf,0.066047450,0.0632500000,0.05411800,0.049772730,0.06775391,0.03890625
Surf,0.058671880,0.0496234400,0.06380208,0.046718750,0.06453125,0.03890625
Surf,0.064531250,0.0496234400,0.06453125,0.046718750,0.06453125,0.03890625
Surf,0.058671880,0.0440097700,0.06453125,0.064531250,0.05867188,0.03890625
Tide,0.038829790,0.0437637100,0.06500000,0.046718750,0.06546875,0.03890625
Surf,0.053750000,0.0482812500,0.05914063,0.036746280,0.06000000,0.03890625
Surf,0.067187500,0.0671875000,0.06718750,0.037812500,0.06716375,0.04073406
Surf,0.067187500,0.0671875000,0.06718750,0.043750000,0.06716375,0.04073406
Surf,0.067187500,0.0671875000,0.06718750,0.031875000,0.06716375,0.04073406
Tide,0.034062500,0.0590625000,0.06531250,0.059062500,0.06531250,0.04073406
Surf,0.064531250,0.0489062500,0.06453125,0.056640630,0.05671875,0.03515625
Wisk,0.064531250,0.0364062500,0.06437500,0.052876560,0.06453125,0.03890625
Tide,0.054453130,0.0448090300,0.06546875,0.057656250,0.06546875,0.03890625
Tide,0.045208330,0.0396997900,0.05927083,0.048854170,0.05406250,0.03720531
Tide,0.049843750,0.0467187500,0.06546875,0.054010420,0.06546875,0.04359375
Wisk,0.065312500,0.0218750000,0.06562500,0.065625000,0.06562500,0.04073406
Wisk,0.061354170,0.0218750000,0.06562500,0.059375000,0.06562500,0.04073406
Wisk,0.059375000,0.0187500000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.065312500,0.0265625000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.065312500,0.0343750000,0.06562500,0.065625000,0.06562500,0.04073406
Wisk,0.065312500,0.0278125000,0.06562500,0.065625000,0.06716375,0.04031250
Wisk,0.065312500,0.0310937500,0.06562500,0.059062500,0.06716375,0.04073406
Wisk,0.065312500,0.0406250000,0.06562500,0.062343750,0.06716375,0.04073406
EraPlus,0.063671880,0.0480468800,0.05781250,0.063671880,0.05781250,0.04054344
EraPlus,0.045859380,0.0480468800,0.05585938,0.046796880,0.05742188,0.04054344
Wisk,0.065468750,0.0452479800,0.06546875,0.048906250,0.04984375,0.03890625
EraPlus,0.060000000,0.0396997900,0.06625000,0.056226250,0.05382750,0.03166667
EraPlus,0.055312500,0.0498437500,0.05523438,0.057656250,0.06546875,0.03890625
EraPlus,0.073125000,0.0433637200,0.05277344,0.061302080,0.06193750,0.03109375
Tide,0.062812500,0.0396997900,0.06572917,0.065520830,0.05010417,0.03166667
Tide,0.064312500,0.0396997900,0.06572917,0.057708330,0.05010417,0.03166667
Tide,0.063515630,0.0480468800,0.05164063,0.063671880,0.06367188,0.04054344
Tide,0.058671880,0.0489062500,0.06052083,0.064531250,0.06453125,0.03890625
Tide,0.050753690,0.0396997900,0.05935198,0.056226250,0.05382750,0.03364583
Surf,0.067968750,0.0546093800,0.06640625,0.048359380,0.06796875,0.03281250
EraPlus,0.064531250,0.0567187500,0.06453125,0.048906250,0.06453125,0.03890625
Solo,0.064062500,0.0396997900,0.05625000,0.056250000,0.04843750,0.03720531
Tide,0.057859380,0.0636718800,0.06367188,0.063671880,0.04679688,0.04054344
EraPlus,0.064189310,0.0396997900,0.04172363,0.056250000,0.04853009,0.03720531
EraPlus,0.058463540,0.0636718800,0.05322140,0.055859380,0.05695313,0.04054344
Tide,0.054453130,0.0448090300,0.06546875,0.057656250,0.06546875,0.03890625
Tide,0.053586970,0.0467187500,0.06125000,0.049843750,0.06546875,0.03890625
EraPlus,0.059270830,0.0396997900,0.05265625,0.046770830,0.05927083,0.03720531
Tide,0.051979170,0.0396997900,0.05927083,0.048854170,0.05406250,0.03720531
All,0.053750000,0.0498437500,0.06218750,0.057656250,0.06546875,0.02640625
EraPlus,0.065468750,0.0576562500,0.05609375,0.046718750,0.06546875,0.04359375
Solo,0.065468750,0.0467187500,0.06546875,0.054010420,0.04507813,0.04359375
Tide,0.054531250,0.0387500000,0.07015625,0.062343750,0.05843750,0.04359375
Wisk,0.058111720,0.0395052100,0.05908891,0.053744530,0.05812500,0.04054344
Wisk,0.058111720,0.0389843800,0.06367188,0.053744530,0.05226563,0.04054344
Tide,0.047070310,0.0480468800,0.06367188,0.063671880,0.05195313,0.04054344
Tide,0.049921880,0.0467968800,0.06367188,0.053744530,0.05195313,0.04054344
Tide,0.045645830,0.0396997900,0.06406250,0.048437500,0.05382750,0.03843750
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.045260420,0.0480468800,0.05585938,0.046796880,0.05117188,0.04054344
Wisk,0.064531250,0.0295312500,0.05453125,0.055625000,0.05015625,0.04125000
Tide,0.035078130,0.0552343800,0.06367188,0.053744530,0.05771672,0.04054344
Wisk,0.064531250,0.0332812500,0.06453125,0.062343750,0.06453125,0.03890625
All,0.042743060,0.0396997900,0.05791667,0.049895830,0.06312500,0.03322917
All,0.057916670,0.0396997900,0.06312500,0.055625000,0.05382750,0.03322917
Tide,0.046718750,0.0450000000,0.06125000,0.046772570,0.06546875,0.03890625
EraPlus,0.065625000,0.0500000000,0.06562500,0.051718750,0.06716375,0.04073406
Wisk,0.055312500,0.0467187500,0.05901042,0.048281250,0.06312500,0.03846234
Wisk,0.064531250,0.0489062500,0.06453125,0.064531250,0.06453125,0.03890625
Wisk,0.062343750,0.0421875000,0.06234375,0.046718750,0.05453125,0.03515625
Tide,0.054453130,0.0435988500,0.06546875,0.048906250,0.06546875,0.03890625
Wisk,0.065625000,0.0503125000,0.05656250,0.052500000,0.05140625,0.03593750
Tide,0.037187500,0.0421875000,0.06453125,0.056718750,0.05867188,0.03515625
Surf,0.065625000,0.0517187500,0.06562500,0.030000000,0.06716375,0.04073406
Wisk,0.054882810,0.0371093800,0.06367188,0.048046880,0.05109375,0.04054344
Tide,0.049956600,0.0396997900,0.04625000,0.056666670,0.05666667,0.03720531
Wisk,0.065312500,0.0340625000,0.06562500,0.059563130,0.06716375,0.04073406
Wisk,0.064531250,0.0430790400,0.06453125,0.064531250,0.06453125,0.03890625
Surf,0.058671880,0.0556250000,0.06453125,0.040000000,0.05867188,0.03890625
Wisk,0.059583330,0.0481250000,0.06543750,0.065383520,0.05600000,0.03890625
Wisk,0.062343750,0.0421875000,0.06234375,0.046718750,0.05062500,0.03515625
Wisk,0.048046880,0.0480468800,0.04804688,0.048046880,0.05292969,0.04054344
EraPlus,0.058984380,0.0490625000,0.04609375,0.066640630,0.05898438,0.04054344
Tide,0.064270830,0.0396997900,0.04843750,0.056226250,0.04843750,0.03843750
Tide,0.053177310,0.0396997900,0.05364583,0.056226250,0.05382750,0.03843750
Tide,0.053645830,0.0396997900,0.05364583,0.064062500,0.05885417,0.03843750
EraPlus,0.056718750,0.0455468800,0.04921875,0.052876560,0.05296875,0.03515625
Surf,0.060625000,0.0489062500,0.05128578,0.038906250,0.05867188,0.03890625
Surf,0.065625000,0.0531250000,0.06562500,0.034375000,0.06562500,0.04073406
Surf,0.052812500,0.0481770800,0.05867188,0.027187500,0.04671875,0.03846234
Tide,0.064062500,0.0396997900,0.04843750,0.048437500,0.04843750,0.03720531
Surf,0.056484380,0.0456510400,0.06777344,0.038815100,0.06023438,0.03630208
Surf,0.064531250,0.0489062500,0.06453125,0.052812500,0.06453125,0.03890625
Surf,0.048046880,0.0467968800,0.06367188,0.053744530,0.06367188,0.04054344
Surf,0.064531250,0.0420312500,0.06453125,0.037187500,0.05867188,0.03890625
Surf,0.063515630,0.0636718800,0.05908891,0.055859380,0.05771672,0.04054344
Tide,0.064062500,0.0396997900,0.04843750,0.056226250,0.04843750,0.03843750
Solo,0.065468750,0.0467187500,0.06546875,0.054010420,0.05601563,0.04359375
Surf,0.066449650,0.0396997900,0.05935198,0.054561010,0.05382750,0.03720531
EraPlus,0.054609380,0.0636718800,0.06367188,0.063671880,0.05195313,0.04054344
Wisk,0.052812500,0.0547656300,0.06062500,0.051718750,0.06453125,0.03890625
Wisk,0.058671880,0.0470043100,0.06453125,0.064531250,0.06453125,0.03890625
EraPlus,0.064531250,0.0429076100,0.04890625,0.056718750,0.06453125,0.03890625
EraPlus,0.057812500,0.0636718800,0.05846354,0.053744530,0.04679688,0.04054344
EraPlus,0.064687500,0.0396997900,0.06052083,0.049895830,0.05010417,0.03166667
EraPlus,0.064270830,0.0396997900,0.04468750,0.056666670,0.04885417,0.03720531
EraPlus,0.065597430,0.0469020400,0.06977734,0.053744530,0.05771672,0.04054344
EraPlus,0.054062500,0.0396997900,0.05677083,0.046770830,0.06447917,0.03720531
EraPlus,0.053710940,0.0502937500,0.04101563,0.044375000,0.04679688,0.04054344
Surf,0.056640630,0.0502937500,0.05924479,0.048828130,0.04679688,0.04054344
Tide,0.064479170,0.0396997900,0.06447917,0.046770830,0.06447917,0.03720531
EraPlus,0.059609380,0.0498437500,0.06000000,0.065468750,0.06546875,0.04359375
EraPlus,0.065468750,0.0576562500,0.05609375,0.041718750,0.06546875,0.04359375
Tide,0.057118060,0.0396997900,0.06406250,0.064062500,0.03677083,0.04156250
Wisk,0.065468750,0.0467187500,0.06182292,0.065468750,0.05796875,0.04359375
EraPlus,0.064479170,0.0396997900,0.05406250,0.051979170,0.05382750,0.03720531
EraPlus,0.056093750,0.0464062500,0.05359375,0.052876560,0.05929969,0.04281250
